store_id,platform,platform_code,platform_store_key,shop_name,license_name,unified_credit_code,customer_code,responsible_unit,responsible_person,contact,province,city,shop_status,upstream_commercial_code,upstream_commercial_name,involved_products,notes,fixed_tier
W01078,美团,meituan,美团广东百源堂大药房旗舰店,广东百源堂大药房旗舰店,广东百源堂医药连锁有限公司,914400007331164066,850004246,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01079,拼多多,pinduoduo,拼多多百源堂大药房官方旗舰店,百源堂大药房官方旗舰店,广东百源堂医药连锁有限公司,914400007331164066,850004246,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01080,天猫,taobao,天猫广东百源堂大药房旗舰店,广东百源堂大药房旗舰店,广东百源堂医药连锁有限公司,914400007331164066,850004246,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01081,京东,jd,京东柏恩医药大药房旗舰店,柏恩医药大药房旗舰店,广东柏恩医药连锁有限公司,91440101088106204A,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01082,拼多多,pinduoduo,拼多多柏恩大药房官方旗舰店,柏恩大药房官方旗舰店,广东柏恩医药连锁有限公司,91440101088106204A,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01083,天猫,taobao,天猫柏恩大药房旗舰店,柏恩大药房旗舰店,广东柏恩医药连锁有限公司,91440101088106204A,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01084,药师帮,yaoshibang,药师帮柏恩医药,柏恩医药,广东柏恩医药有限公司,914400007946007014,,商业一大区,张智一,,广东,广州,关闭,,,,,observation_only
W01085,京东,jd,京东邦健大药房旗舰店,邦健大药房旗舰店,广东邦健医药连锁有限公司,914412007993211620,802183213,KA三大区,孙英昌,,广东,肇庆,正常,,,,,observation_only
W01086,拼多多,pinduoduo,拼多多邦健大药房旗舰店,邦健大药房旗舰店,广东邦健医药连锁有限公司,914412007993211620,802183213,KA三大区,孙英昌,,广东,肇庆,正常,,,,,observation_only
W01087,天猫,taobao,天猫广东邦健大药房旗舰店,广东邦健大药房旗舰店,广东邦健医药连锁有限公司,914412007993211620,802183213,KA三大区,孙英昌,,广东,肇庆,正常,,,,,observation_only
W01088,京东,jd,京东保健堂大药房旗舰店,保健堂大药房旗舰店,广东保健堂连锁大药房有限公司,91440101721971026M,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01089,拼多多,pinduoduo,拼多多保健堂大药房官方旗舰店,保健堂大药房官方旗舰店,广东保健堂连锁大药房有限公司,91440101721971026M,,商业一大区,张智一,,广东,广州,关闭,,,,,observation_only
W01090,天猫,taobao,天猫保健堂大药房旗舰店,保健堂大药房旗舰店,广东保健堂连锁大药房有限公司,91440101721971026M,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01091,拼多多,pinduoduo,拼多多保灵大药房旗舰店,保灵大药房旗舰店,广东保灵医药有限公司,91441426746253944P,32000100,商业一大区,张智一,,广东,梅州,正常,,,,,observation_only
W01092,拼多多,pinduoduo,拼多多一速安大药房官方旗舰店,一速安大药房官方旗舰店,广东保灵医药有限公司,91441426746253944P,32000100,商业一大区,张智一,,广东,梅州,正常,,,,,observation_only
W01093,药师帮,yaoshibang,药师帮天慈健,天慈健,广东保灵医药有限公司,91441426746253944P,32000100,商业一大区,张智一,,广东,梅州,正常,,,,,observation_only
W01094,天猫,taobao,天猫采丹阁大药房旗舰店,采丹阁大药房旗舰店,广东采丹阁药业有限公司,91441900584739027X,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01095,京东,jd,京东常青藤大药房旗舰店,常青藤大药房旗舰店,广东常青藤药业有限公司,91441900MA5334XA8F,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01096,天猫,taobao,天猫常青藤大药房旗舰店,常青藤大药房旗舰店,广东常青藤药业有限公司,91441900MA5334XA8F,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01097,天猫,taobao,天猫纯好大药房旗舰店,纯好大药房旗舰店,广东纯好云药房有限公司,91440101MA9W5X4054,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01098,京东,jd,京东大参林柏康大药房旗舰店,大参林柏康大药房旗舰店,广东大参林柏康连锁药店有限公司,914400007254534025,850005066,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01099,拼多多,pinduoduo,拼多多大参林柏康大药房旗舰店,大参林柏康大药房旗舰店,广东大参林柏康连锁药店有限公司,914400007254534025,850005066,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01100,天猫,taobao,天猫柏康连锁药店大药房旗舰店,柏康连锁药店大药房旗舰店,广东大参林柏康连锁药店有限公司,914400007254534025,850005066,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01101,京东,jd,京东大川大药房旗舰店,大川大药房旗舰店,广东大川药业连锁有限公司,91441900MA536HPC5B,,商业一大区,张智一,,广东,东莞,关闭,,,,,observation_only
W01102,京东,jd,京东众利群大药房旗舰店,众利群大药房旗舰店,广东大川药业连锁有限公司,91441900MA536HPC5B,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01103,拼多多,pinduoduo,拼多多凯安康大药房旗舰店,凯安康大药房旗舰店,广东大川药业连锁有限公司,91441900MA536HPC5B,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01104,天猫,taobao,天猫大川大药房旗舰店,大川大药房旗舰店,广东大川药业连锁有限公司,91441900MA536HPC5B,,商业一大区,张智一,,广东,东莞,关闭,,,,,observation_only
W01105,天猫,taobao,天猫众利群大药房旗舰店,众利群大药房旗舰店,广东大川药业连锁有限公司,91441900MA536HPC5B,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01106,药师帮,yaoshibang,药师帮大康华,大康华,广东大康华药业有限公司,914406057993585634,850010177,KA三大区,孙英昌,,广东,佛山,关闭,,,,,observation_only
W01107,京东,jd,京东大药林大药房旗舰店,大药林大药房旗舰店,广东大药林药业有限公司,91440101MA9W2J670G,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01108,美团,meituan,美团大药林大药房旗舰店,大药林大药房旗舰店,广东大药林药业有限公司,91440101MA9W2J670G,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01109,天猫,taobao,天猫大药林药品专营店,大药林药品专营店,广东大药林药业有限公司,91440101MA9W2J670G,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01110,天猫,taobao,天猫德嵘大药房旗舰店,德嵘大药房旗舰店,广东德嵘大药房有限公司,91445281MA4UU1RN8Q,,商业一大区,张智一,,广东,揭阳,正常,32040015,广东九州通,希佳,,responsibility_core
W01111,药师帮,yaoshibang,药师帮帝豪旗舰店,帝豪旗舰店,广东帝豪药业有限公司,914401067459551271,802183205,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01112,药师帮,yaoshibang,药师帮帝豪药业旗舰店,帝豪药业旗舰店,广东帝豪药业有限公司,914401067459551271,802183205,KA三大区,孙英昌,,广东,广州,关闭,,,,,observation_only
W01113,药师帮,yaoshibang,药师帮广东帝豪,广东帝豪,广东帝豪药业有限公司,914401067459551271,802183205,KA三大区,孙英昌,,广东,广州,关闭,,,,,observation_only
W01114,京东,jd,京东东方红大药房旗舰店,东方红大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01115,京东,jd,京东好乐福大药房旗舰店,好乐福大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01116,京东,jd,京东郝药师大药房旗舰店,郝药师大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01117,美团,meituan,美团东方红大药房旗舰店,东方红大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01118,拼多多,pinduoduo,拼多多东方红大药房官方旗舰店,东方红大药房官方旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01119,拼多多,pinduoduo,拼多多好乐福大药房旗舰店,好乐福大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01120,拼多多,pinduoduo,拼多多郝药师大药房旗舰店,郝药师大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01121,拼多多,pinduoduo,拼多多忆购大药房旗舰店,忆购大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01122,天猫,taobao,天猫东方红大药房旗舰店,东方红大药房旗舰店,广东东方红医药连锁有限公司,91440101320938292U,FX0002520,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01123,京东,jd,京东东方世家大药房官方旗舰店,东方世家大药房官方旗舰店,广东东方世家药业连锁有限公司,9144010132093980XF,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01124,拼多多,pinduoduo,拼多多朝暖大药房旗舰店,朝暖大药房旗舰店,广东东华医药连锁有限公司,91440300319718639Y,850003957,KA三大区,孙英昌,,广东,深圳,关闭,,,,,observation_only
W01125,天猫,taobao,天猫东华大药房旗舰店,东华大药房旗舰店,广东东华医药连锁有限公司,91440300319718639Y,850003957,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W01126,药师帮,yaoshibang,药师帮采药易,采药易,广东东健医药有限公司,91440116783861906W,802183210,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01127,药师帮,yaoshibang,药师帮采药易旗舰店,采药易旗舰店,广东东健医药有限公司,91440116783861906W,802183210,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01128,药师帮,yaoshibang,药师帮方和药业,方和药业,广东方和药业有限公司,9144000076844416X8,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W01129,京东,jd,京东非常大药房旗舰店,非常大药房旗舰店,广东非常大药业有限公司,91440101MA59L7DP5A,850010087,电商部,朱姝,高尚剑,广东,广州,正常,,,,,observation_only
W01130,美团,meituan,美团非常大保康大药房旗舰店,非常大保康大药房旗舰店,广东非常大药业有限公司,91440101MA59L7DP5A,850010087,电商部,朱姝,高尚剑,广东,广州,正常,,,,,observation_only
W01131,拼多多,pinduoduo,拼多多非常大保康大药房旗舰店,非常大保康大药房旗舰店,广东非常大药业有限公司,91440101MA59L7DP5A,850010087,电商部,朱姝,高尚剑,广东,广州,正常,,,,,observation_only
W01132,拼多多,pinduoduo,拼多多玉修堂大药房旗舰店,玉修堂大药房旗舰店,广东非常大药业有限公司,91440101MA59L7DP5A,850010087,电商部,朱姝,高尚剑,广东,广州,正常,,,,,observation_only
W01133,天猫,taobao,天猫非常大保康大药房旗舰店,非常大保康大药房旗舰店,广东非常大药业有限公司,91440101MA59L7DP5A,850010087,电商部,朱姝,高尚剑,广东,广州,正常,,,,,observation_only
W01134,药师帮,yaoshibang,药师帮鑫药多旗舰店,鑫药多旗舰店,广东丰鑫药业有限公司,914452817629068613,32000354/FX0003731,商业一大区,张智一,,广东,揭阳,正常,,,,,observation_only
W01135,药师帮,yaoshibang,药师帮[广东佛心]寻药,[广东佛心]寻药,广东佛心医药有限公司,91440605771871672U,802183247,KA三大区,孙英昌,,广东,佛山,正常,,,,,observation_only
W01136,天猫,taobao,天猫粤康莱大药房旗舰店,粤康莱大药房旗舰店,广东福宁大药房连锁有限公司,91441900MA55616G5G,,商业一大区,张智一,,广东,东莞,关闭,,,,,observation_only
W01137,京东,jd,京东莞民康大药房旗舰店,莞民康大药房旗舰店,广东莞民康医药有限公司,91441900MA5267DU8G,,商业一大区,张智一,,广东,东莞,关闭,,,,,observation_only
W01138,天猫,taobao,天猫莞民康大药房旗舰店,莞民康大药房旗舰店,广东莞民康医药有限公司,91441900MA5267DU8G,,商业一大区,张智一,,广东,东莞,关闭,,,,,observation_only
W01139,天猫,taobao,天猫广岳堂大药房旗舰店,广岳堂大药房旗舰店,广东广岳堂药业有限公司,91441900MA566CAL24,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01140,药师帮,yaoshibang,药师帮药泽天下,药泽天下,广东国荣药业有限公司,91440811761589980F,,商业一大区,张智一,,广东,湛江,正常,,,,,observation_only
W01141,京东,jd,京东GY大药房旗舰店,GY大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01142,京东,jd,京东国药大药房旗舰店,国药大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01143,京东,jd,京东太业华珹大药房旗舰店,太业华珹大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01144,美团,meituan,美团国药大药房旗舰店,国药大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01145,拼多多,pinduoduo,拼多多GY大药房旗舰店,GY大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01146,拼多多,pinduoduo,拼多多国药大药房旗舰店,国药大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01147,拼多多,pinduoduo,拼多多国药医药大药房官方旗舰店,国药医药大药房官方旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01148,拼多多,pinduoduo,拼多多华臻玉大药房旗舰店,华臻玉大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01149,拼多多,pinduoduo,拼多多仙博大药房旗舰店,仙博大药房旗舰店,广东国药医药连锁企业有限公司,91440000729202619W,850005167,KA三大区,孙英昌,,广东,广州,正常,,,,,observation_only
W01150,药师帮,yaoshibang,药师帮广东海旭医药,广东海旭医药,广东海旭医药有限公司,91440400775083737L,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W01151,天猫,taobao,天猫豪仁大药房旗舰店,豪仁大药房旗舰店,广东豪仁医药连锁有限公司,91441900091758975Y,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
