store_id,platform,platform_code,shop_name,shop_status,responsible_unit,responsible_person,contact,province,city,involved_products,fixed_tier
W01539,天猫,taobao,济安阁医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01540,天猫,taobao,厦晨药业大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01541,京东,jd,健民大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01542,拼多多,pinduoduo,健民大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01543,天猫,taobao,健民大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01544,京东,jd,慈福济大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01545,京东,jd,金如镱广州大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01546,天猫,taobao,金如镱医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01547,天猫,taobao,凯仁堂医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01548,美团,meituan,广州康莱大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01549,京东,jd,康药师旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01550,京东,jd,礼顺堂广州大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01551,京东,jd,妙算大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01552,美团,meituan,广州康药师大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01553,美团,meituan,康药师大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01554,拼多多,pinduoduo,巨孚达大药房官方旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01555,拼多多,pinduoduo,巨孚达大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01556,拼多多,pinduoduo,康药师大药房官方旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01557,拼多多,pinduoduo,康药师大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01558,拼多多,pinduoduo,康药师云药房大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01559,拼多多,pinduoduo,礼顺堂大药房官方旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01560,拼多多,pinduoduo,礼顺堂大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01561,拼多多,pinduoduo,妙算大药房官方旗舰店,关闭,KA三大区,孙英昌,,广东,广州,,observation_only
W01562,拼多多,pinduoduo,妙算大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01563,天猫,taobao,康药师大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,依伦平、葛泰、畅凡等,responsibility_core
W01564,拼多多,pinduoduo,葆滴大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01565,京东,jd,林芝参大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01566,拼多多,pinduoduo,林芝参慢病用药旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01567,天猫,taobao,林芝参大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01568,京东,jd,圆心妙手互联网医院旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01569,天猫,taobao,妙文医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01570,京东,jd,圣荔鲸大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01571,京东,jd,蔚敏堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01572,天猫,taobao,铭康堂医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01573,京东,jd,药护士大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01574,天猫,taobao,药护士大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01575,天猫,taobao,平民大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01576,京东,jd,石榴云医大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01577,天猫,taobao,石榴云医大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01578,药师帮,yaoshibang,七乐康,正常,商业一大区,张智一,,广东,广州,,observation_only
W01579,美团,meituan,企福堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01580,天猫,taobao,千颂堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01581,天猫,taobao,芊舟医药专营店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01582,天猫,taobao,庆掌柜医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01583,京东,jd,人健大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01584,天猫,taobao,人健大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01585,药师帮,yaoshibang,广州仁参药业,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01586,天猫,taobao,仁参医药大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01587,天猫,taobao,润星壹药医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01588,京东,jd,益药大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01589,天猫,taobao,益药大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01590,天猫,taobao,百宁医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01591,拼多多,pinduoduo,柏芯成大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01592,美团,meituan,健滋元大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01593,天猫,taobao,宝芝林大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01594,拼多多,pinduoduo,Benin大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01595,拼多多,pinduoduo,慈悠堂大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01596,拼多多,pinduoduo,康恩初大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01597,拼多多,pinduoduo,康雍堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01598,拼多多,pinduoduo,孔宁雀大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01599,拼多多,pinduoduo,药民隆大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01600,拼多多,pinduoduo,药颐民大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01601,拼多多,pinduoduo,御民安大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01602,拼多多,pinduoduo,御民泰大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01603,拼多多,pinduoduo,御修泰大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01604,拼多多,pinduoduo,愿达康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01605,拼多多,pinduoduo,众参源大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01606,天猫,taobao,国福康医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01607,京东,jd,益良堂大药房官方旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01608,京东,jd,济德大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01609,京东,jd,济德医药大药房官方旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01610,京东,jd,太君堂大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01611,拼多多,pinduoduo,南方济德大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01612,天猫,taobao,济德大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01613,京东,jd,允善堂大药房旗舰店,关闭,电商部,朱姝,高尚剑,广东,广州,,observation_only
W01614,京东,jd,允善堂卖场店,关闭,电商部,朱姝,高尚剑,广东,广州,,observation_only
W01615,美团,meituan,纳百特大药房旗舰店,正常,电商部,朱姝,高尚剑,广东,广州,,observation_only
W01616,天猫,taobao,纳百特大药房旗舰店,正常,电商部,朱姝,高尚剑,广东,广州,,observation_only
W01617,美团,meituan,济帆大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01618,拼多多,pinduoduo,好医康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01619,拼多多,pinduoduo,济帆药业大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01620,拼多多,pinduoduo,太君堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01621,天猫,taobao,济帆大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01622,药师帮,yaoshibang,金药坊旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01623,京东,jd,奥狮卡大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01624,京东,jd,奥狮卡好娃娃大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01625,京东,jd,万药帮大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01626,天猫,taobao,奥狮卡好娃娃大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01627,京东,jd,京药房大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01628,药师帮,yaoshibang,药集市,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01629,京东,jd,优覙大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01630,天猫,taobao,苗帝堂医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01631,京东,jd,梵贤大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01632,京东,jd,十六岁（广州）大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01633,天猫,taobao,十六岁大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01634,天猫,taobao,天仁大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01635,拼多多,pinduoduo,信福缘大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01636,拼多多,pinduoduo,臻药堂大药房官方旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W01637,美团,meituan,药妈大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01638,京东,jd,寻医问诊大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01639,京东,jd,莱必康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01640,京东,jd,药惠四海大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01641,京东,jd,药通四海大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01642,美团,meituan,药惠四海大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01643,拼多多,pinduoduo,百草芝王大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01644,拼多多,pinduoduo,金海康健康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01645,拼多多,pinduoduo,金药惠健康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01646,天猫,taobao,药惠四海大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01647,京东,jd,金海康健康大药房旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01648,京东,jd,金药惠健康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01649,京东,jd,亿源大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01650,京东,jd,慈福大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01651,京东,jd,惠竺大药房官方旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01652,天猫,taobao,慈福大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01653,天猫,taobao,云都医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01654,京东,jd,思鑫兴大药房官方旗舰店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01655,美团,meituan,太溪大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01656,拼多多,pinduoduo,惯爽大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01657,天猫,taobao,亭济堂医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01658,京东,jd,同亲堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01659,美团,meituan,同亲堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01660,拼多多,pinduoduo,同亲堂大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01661,拼多多,pinduoduo,同亲堂健康大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01662,天猫,taobao,同亲堂医药专营店,关闭,商业一大区,张智一,,广东,广州,,observation_only
W01663,天猫,taobao,万顺药品专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01664,药师帮,yaoshibang,顺药采,正常,商业一大区,张智一,,广东,广州,,observation_only
W01665,拼多多,pinduoduo,万泰大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01666,美团,meituan,我家大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W01667,京东,jd,梧桐谷大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
